eyeball_center,iris_ellipse,mask,png_path,dicenew,check
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((337.2072160716625, 254.50078147816416), (177.93920012497466, 169.21033150361612), 1.2513614711587902)",17795,./openEDS/S_185/21.png,0.99267993,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((306.61750359888475, 275.33575210641163), (177.93920012497466, 171.86819040471946), -47.76478244721821)",15200,./openEDS/S_185/121.png,0.98472417,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((305.5253536431034, 230.95054205838488), (177.93920012497466, 153.78276553454594), -23.281197196915194)",18623,./openEDS/S_185/79.png,0.98653226,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((299.0830129602268, 236.2978267067167), (177.93920012497466, 155.0635804999953), -29.38058253156615)",18667,./openEDS/S_185/92.png,0.98564542,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((367.21066640130215, 268.39086516159773), (177.93920012497466, 169.87258568426392), 42.59125274866447)",12953,./openEDS/S_185/149.png,0.98535027,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((305.5350617963551, 275.97326644515095), (177.93920012497466, 171.746568596254), -49.47053698347529)",15118,./openEDS/S_185/118.png,0.98330936,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((365.5047965145284, 230.56613301461803), (177.93920012497466, 153.88331387596412), 22.28295088247082)",18937,./openEDS/S_185/50.png,0.98388038,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((375.98819810545194, 258.51956207560306), (177.93920012497466, 164.34239185576914), 42.37933570728796)",17024,./openEDS/S_185/32.png,0.98781792,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((292.1119460813256, 252.294787652389), (177.93920012497466, 160.49618781795476), -41.458380761931366)",17304,./openEDS/S_185/108.png,0.98723871,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((351.20566249522756, 225.96268543574791), (177.93920012497466, 153.68478332665185), 11.165045564852765)",18811,./openEDS/S_185/61.png,0.98708326,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((303.670600331503, 230.4008363790207), (177.93920012497466, 152.9320513949307), -24.36240863562692)",18631,./openEDS/S_185/91.png,0.98779869,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((379.14712440717983, 259.78627328913274), (177.93920012497466, 163.72215239245608), 45.40635208215815)",17605,./openEDS/S_185/35.png,0.98126289,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((306.49611591153587, 274.9316116300507), (177.93920012497466, 171.75552914379148), -47.455153306056815)",14447,./openEDS/S_185/122.png,0.988223,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((337.28913871400835, 254.18148381469018), (177.93920012497466, 169.08927346293723), 1.3408146887856047)",17735,./openEDS/S_185/20.png,0.99199014,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((362.4015459317512, 229.66371884918053), (177.93920012497466, 154.06701436588543), 19.894028249877927)",18960,./openEDS/S_185/60.png,0.98583584,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((336.94453457990824, 279.9831310421061), (177.93920012497466, 176.08431717384187), 2.0101171784656433)",13386,./openEDS/S_185/135.png,0.9913577,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((292.1697958693172, 249.37837157258303), (177.93920012497466, 159.26912819481103), -39.81199987174876)",12618,./openEDS/S_185/101.png,0.97596648,1
"(336.1661134943635, 302.1619091986413, 88.96960006248733)","((329.0006796395937, 280.09381808367726), (177.93920012497466, 175.9106785390487), -17.988436685311218)",14337,./openEDS/S_185/127.png,0.98965265,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((304.9931096103396, 177.88537247983723), (186.79205382536145, 159.30440924122075), -49.32686728044622)",21953,./openEDS/S_186/76.png,0.96785172,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((339.343996227184, 251.6043619123145), (186.79205382536145, 182.3443187362837), 57.86214820885642)",20906,./openEDS/S_186/115.png,0.99034312,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((404.18284553186675, 194.37531114059826), (186.79205382536145, 176.8149547605792), 42.32930115060404)",22812,./openEDS/S_186/44.png,0.9763609,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((380.8435500770459, 169.15801479238007), (186.79205382536145, 171.12072364016936), 10.469464830097584)",23501,./openEDS/S_186/58.png,0.96127943,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((348.89365402204857, 209.99713557909908), (186.79205382536145, 183.43244621163404), -41.31494168435222)",21831,./openEDS/S_186/20.png,0.99222551,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((309.85824003201253, 242.68701810289215), (186.79205382536145, 173.4697061227049), 80.6479873997487)",20667,./openEDS/S_186/109.png,0.98364173,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((291.13660906773396, 214.10160775290433), (186.79205382536145, 162.2423648777495), -76.4105794203298)",21547,./openEDS/S_186/89.png,0.98238748,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((387.56060282366417, 209.32891698986822), (186.79205382536145, 183.55285000697094), 38.08680745548606)",22189,./openEDS/S_186/29.png,0.97346649,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((348.39931176145154, 212.260956191058), (186.79205382536145, 183.71774454745636), -44.975051306193095)",20631,./openEDS/S_186/3.png,0.99128677,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((330.489002930999, 250.00661347178684), (186.79205382536145, 180.3313310344351), 66.12766289945)",20847,./openEDS/S_186/114.png,0.9890194,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((348.66028384370617, 209.86336216699436), (186.79205382536145, 183.37566288802896), -41.4767336617533)",21656,./openEDS/S_186/16.png,0.99147727,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((409.4736502832478, 209.18427315731788), (186.79205382536145, 178.77659024696055), 59.55630764307899)",22241,./openEDS/S_186/40.png,0.97474403,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((392.1497847450884, 173.92321616815738), (186.79205382536145, 171.86246256951083), 21.37008310437035)",23534,./openEDS/S_186/55.png,0.95686695,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((349.3432040079239, 209.87127669355317), (186.79205382536145, 183.4765523762698), -40.520445248704846)",21474,./openEDS/S_186/9.png,0.99230325,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((360.8045000331928, 164.25347067089905), (186.79205382536145, 168.85037658903025), -6.8520554695736955)",23051,./openEDS/S_186/60.png,0.96318899,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((376.1991417430971, 208.54058645370955), (186.79205382536145, 184.4713008508077), 16.315375320207696)",22153,./openEDS/S_186/28.png,0.98703866,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((352.90776356455365, 258.36812309837626), (186.79205382536145, 183.52442790805375), 32.41823499820852)",20190,./openEDS/S_186/122.png,0.99194839,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((413.080069283799, 209.9589857851476), (186.79205382536145, 177.77321469594034), 62.436521263836596)",21895,./openEDS/S_186/32.png,0.9721971,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((305.9343140207706, 177.80970566180878), (186.79205382536145, 159.7698108573953), -48.86825428563404)",22417,./openEDS/S_186/83.png,0.97105269,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((409.7154792112466, 208.82690900095406), (186.79205382536145, 178.63964174219635), 59.33138493458406)",22150,./openEDS/S_186/36.png,0.97425697,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((310.24998430831243, 242.6714464852703), (186.79205382536145, 173.6484431886967), 80.60156710492969)",20709,./openEDS/S_186/108.png,0.98425829,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((306.2822136091996, 177.93036638079622), (186.79205382536145, 160.00784812319324), -48.773547755061266)",22127,./openEDS/S_186/78.png,0.96986963,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((347.21374909793593, 210.70887168160925), (186.79205382536145, 183.29275361733872), -44.500125495586445)",21357,./openEDS/S_186/7.png,0.99170635,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((324.69181838218634, 169.21351994241925), (186.79205382536145, 163.86725943077633), -34.84648860611493)",22468,./openEDS/S_186/72.png,0.97627737,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((349.32635740211543, 209.98960736937585), (186.79205382536145, 183.4939210795468), -40.69024016613836)",20174,./openEDS/S_186/2.png,0.9918499,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((394.6205419968726, 241.9413142177732), (186.79205382536145, 184.15187608942963), -70.5964880661273)",19831,./openEDS/S_186/139.png,0.98453282,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((309.62070498555073, 243.18522057105613), (186.79205382536145, 173.3230554050083), 80.21767085445691)",20672,./openEDS/S_186/106.png,0.98686295,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((306.20133981920304, 237.44543181702483), (186.79205382536145, 172.03561054423167), 85.89791119916296)",21295,./openEDS/S_186/101.png,0.98575769,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((352.8817993005418, 258.473933236244), (186.79205382536145, 183.50178773281237), 32.35226254897371)",20225,./openEDS/S_186/121.png,0.99166482,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((306.3017064152866, 177.3961416393763), (186.79205382536145, 159.7718073021868), -48.490061872015986)",22399,./openEDS/S_186/82.png,0.9684495,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((354.529503729484, 258.20479989055036), (186.79205382536145, 183.7351151059221), 29.89835833531064)",20009,./openEDS/S_186/126.png,0.99224035,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((369.0613025904474, 167.14304474587175), (186.79205382536145, 170.64403903780214), 0.0029866518732258873)",23256,./openEDS/S_186/59.png,0.96408318,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((381.59762418211284, 247.19905253102456), (186.79205382536145, 185.50046450619138), -41.32421992638641)",19768,./openEDS/S_186/130.png,0.98878274,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((311.17535623905013, 243.51779579818023), (186.79205382536145, 173.99664929518957), 79.64132633463133)",20519,./openEDS/S_186/112.png,0.98836666,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((310.012038406439, 242.97544268882834), (186.79205382536145, 173.5176570709779), 80.35182771708898)",20693,./openEDS/S_186/107.png,0.98307891,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((392.14798459521217, 174.0259352020348), (186.79205382536145, 171.9097666315035), 21.402458012441972)",23533,./openEDS/S_186/54.png,0.95925505,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((347.5021777364718, 160.5753509625138), (186.79205382536145, 165.19694338203306), -16.58807139988125)",23059,./openEDS/S_186/70.png,0.98514151,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((393.9281447339543, 242.27965682921115), (186.79205382536145, 184.25579147069718), -69.41207207737533)",20032,./openEDS/S_186/136.png,0.98172612,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((306.29801331309244, 177.9271480701941), (186.79205382536145, 160.01463661904583), -48.764737349529724)",22027,./openEDS/S_186/77.png,0.96854252,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((299.55422200586736, 191.07334241467504), (186.79205382536145, 161.59656345977132), -58.93815918623317)",22401,./openEDS/S_186/85.png,0.98014473,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((391.88435303884586, 174.00143232462992), (186.79205382536145, 171.94550824080838), 21.171837821732904)",23591,./openEDS/S_186/57.png,0.95853914,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((349.8778771558462, 209.28497043205002), (186.79205382536145, 183.452585592358), -39.038809951229766)",21971,./openEDS/S_186/24.png,0.99294692,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((320.5117926011825, 214.27408614335667), (186.79205382536145, 176.8743734702679), -68.97085781353552)",19650,./openEDS/S_186/0.png,0.98900875,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((397.3130718706187, 181.6845375660769), (186.79205382536145, 174.13875480480596), 28.867461039842112)",23163,./openEDS/S_186/46.png,0.972153,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((353.3755725246993, 258.6348351525578), (186.79205382536145, 183.52898692618083), 31.394460329590064)",20241,./openEDS/S_186/123.png,0.99172051,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((394.43514729268594, 241.64297591735766), (186.79205382536145, 184.20518431374168), -71.06590135445627)",19900,./openEDS/S_186/134.png,0.98127492,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((391.9565754338197, 174.01792334390674), (186.79205382536145, 171.94023973919892), 21.23827967569636)",23307,./openEDS/S_186/48.png,0.9677586,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((350.3901748642004, 208.77838581101574), (186.79205382536145, 183.4350275433388), -37.69317000926142)",21568,./openEDS/S_186/12.png,0.9921528,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((353.41101280343435, 258.6633888638443), (186.79205382536145, 183.52768645929922), 31.308591882015975)",20290,./openEDS/S_186/120.png,0.99143789,1
"(369.05787292803166, 232.93751619377343, 93.39602691268072)","((353.6167729842795, 257.46128024169894), (186.79205382536145, 183.77018604286272), 32.19608773692919)",20347,./openEDS/S_186/119.png,0.99232349,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((280.64212673297527, 190.86265622214847), (192.11431853253825, 164.7781508422127), -37.87734212374142)",22646,./openEDS/S_187/76.png,0.98725679,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((313.2852458412527, 265.54771370575145), (192.11431853253825, 190.55890933784), 70.17346444528765)",17824,./openEDS/S_187/115.png,0.98782706,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((365.6553102609786, 197.5510332281034), (192.11431853253825, 174.8321965446037), 28.109972648133663)",23650,./openEDS/S_187/44.png,0.97794806,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((328.2071361396358, 175.5431176092598), (192.11431853253825, 166.51002315337743), -3.4224742057197477)",23214,./openEDS/S_187/58.png,0.9893077,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((320.4290189912741, 218.00381006922976), (192.11431853253825, 185.79007883411091), -17.501539875580644)",22786,./openEDS/S_187/20.png,0.97945354,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((282.9706796091676, 259.4635452918043), (192.11431853253825, 183.1599270489367), 88.76497926296307)",17050,./openEDS/S_187/109.png,0.98015195,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((263.4927705133148, 226.5682683363327), (192.11431853253825, 170.5487370536269), -65.4567821817325)",21192,./openEDS/S_187/89.png,0.97743721,1
"(333.16125226192844, 258.38151096921877, 96.05715926626912)","((353.57563789657354, 218.40654571190768), (192.11431853253825, 184.99076932197798), 27.052458483113124)",23000,./openEDS/S_187/29.png,0.9886071,1
